customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,Age,Age Group,address,postcode,state,country,property_valuation,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_segment,segment_rank,name,total_sales
1100,Cord,Braundt,Male,59,1983-01-02,Engineer I,Manufacturing,Mass Customer,No,15.0,35.0,30-39,1063 Forest Avenue,4510.0,QLD,Australia,3.0,45,3,1051.23,2,1,1,211,Almost Lost Customer,9,Cord Braundt,2767.35
1101,Haily,McWilliams,Female,76,1968-12-22,Senior Editor,Unknown,Mass Customer,No,15.0,49.0,40-49,548 Dahle Lane,2075.0,NSW,Australia,11.0,113,5,4267.42,1,2,4,124,Almost Lost Customer,9,Haily McWilliams,6377.620000000001
1102,Stephana,Puzey,Female,16,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,No,15.0,41.0,40-49,4 Barby Road,2647.0,NSW,Australia,3.0,21,8,5025.44,3,4,4,344,Recent Customer,4,Stephana Puzey,8832.98
1103,Glynnis,Sailor,Female,76,1978-01-30,Financial Advisor,Financial Services,High Net Worth,Yes,20.0,40.0,40-49,258 Luster Court,2154.0,NSW,Australia,10.0,32,12,7367.88,3,4,4,344,Recent Customer,4,Glynnis Sailor,15447.92
1104,Jewelle,Pincott,Female,82,1959-12-31,Programmer III,Retail,Mass Customer,No,8.0,58.0,50-59,22669 Lien Center,2565.0,NSW,Australia,6.0,11,7,2568.9700000000003,4,3,2,432,Becoming Loyal,3,Jewelle Pincott,6458.3
1105,Sherman,McCusker,Male,39,1990-02-10,General Manager,Unknown,Mass Customer,No,18.0,28.0,20-29,9 Autumn Leaf Court,2731.0,NSW,Australia,4.0,16,2,2712.5699999999997,4,1,2,412,Recent Customer,4,Sherman McCusker,3965.4399999999996
1106,Sibyl,Bigmore,Female,2,1962-12-17,Software Consultant,Retail,Mass Customer,No,15.0,55.0,50-59,9 Superior Plaza,3185.0,VIC,Australia,11.0,24,9,5691.610000000001,3,4,4,344,Recent Customer,4,Sibyl Bigmore,11078.470000000001
1107,Maridel,Whitby,Female,70,1974-07-17,Social Worker,Health,High Net Worth,No,18.0,43.0,40-49,86603 Dexter Road,2164.0,NSW,Australia,9.0,48,6,1972.03,2,2,2,222,High Risk Customer,8,Maridel Whitby,4394.39
1108,Ginnie,Farriar,Female,86,1962-03-06,Dental Hygienist,Health,Mass Customer,No,17.0,56.0,50-59,8 Ridgeview Park,2323.0,NSW,Australia,5.0,12,4,1338.61,4,1,1,411,Recent Customer,4,Ginnie Farriar,1790.0
1109,Nestor,Billingsley,Male,21,1989-09-01,Web Developer II,Entertainment,High Net Worth,No,6.0,28.0,20-29,4754 Ramsey Junction,3130.0,VIC,Australia,9.0,208,3,683.2,1,1,1,111,Lost Customer,11,Nestor Billingsley,2411.02
1110,Lazar,Cherryman,Male,73,1991-03-17,Information Systems Manager,Retail,High Net Worth,No,12.0,27.0,20-29,9 Dayton Alley,3757.0,VIC,Australia,7.0,17,6,4574.099999999999,4,2,4,424,Becoming Loyal,3,Lazar Cherryman,7310.36
1111,Zach,Maynard,Male,96,1960-03-04,Director of Sales,Unknown,High Net Worth,Yes,18.0,58.0,50-59,08 Carey Center,3284.0,VIC,Australia,6.0,20,7,2561.1499999999996,3,3,2,332,Potential Customer,5,Zach Maynard,6922.7
1112,Jarrett,Chiplin,Male,25,1981-05-22,Unknown,Unknown,Mass Customer,Yes,13.0,37.0,30-39,915 Thackeray Junction,2204.0,NSW,Australia,11.0,108,3,1217.23,1,1,1,111,Lost Customer,11,Jarrett Chiplin,3589.44
1113,Dorie,Willock,Male,45,1992-06-24,Recruiter,Property,Mass Customer,No,6.0,26.0,20-29,515 3rd Road,2037.0,NSW,Australia,12.0,26,9,6072.4800000000005,3,4,4,344,Recent Customer,4,Dorie Willock,10999.37
1114,Evonne,Southan,Female,96,1976-06-03,Structural Engineer,Retail,Mass Customer,No,14.0,42.0,40-49,184 Roth Pass,4211.0,QLD,Australia,7.0,64,4,1774.12,2,1,1,211,Almost Lost Customer,9,Evonne Southan,4156.4
1115,Merola,Stutard,Female,33,1970-01-18,Account Coordinator,Unknown,High Net Worth,Yes,17.0,48.0,40-49,84 Porter Alley,2153.0,NSW,Australia,10.0,2,9,4631.23,4,4,4,444,Platinum Customer,1,Merola Stutard,9270.03
1116,Tori,Coche,Female,59,1974-06-26,Assistant Manager,Health,Mass Customer,Yes,16.0,44.0,40-49,79494 Ruskin Circle,2527.0,NSW,Australia,9.0,7,3,4053.9199999999996,4,1,3,413,Recent Customer,4,Tori Coche,4932.34
1117,Georgena,Guilaem,Female,83,1975-12-01,Quality Engineer,Unknown,Affluent Customer,No,14.0,42.0,40-49,98 Schiller Junction,2747.0,NSW,Australia,9.0,136,9,2524.5299999999997,1,4,2,142,Almost Lost Customer,9,Georgena Guilaem,7547.219999999999
1118,Colline,Coulman,Female,95,1975-12-19,Sales Representative,Retail,Mass Customer,Yes,9.0,42.0,40-49,20519 Katie Circle,2152.0,NSW,Australia,8.0,38,4,1858.9699999999998,3,1,2,312,Late Bloomer,6,Colline Coulman,3365.19
1119,Lemmy,Bennit,Male,43,1976-10-09,Unknown,Entertainment,Mass Customer,Yes,19.0,41.0,40-49,2273 Oneill Place,2118.0,NSW,Australia,11.0,98,6,4825.85,1,2,4,124,Almost Lost Customer,9,Lemmy Bennit,10841.93
1120,Jacquelyn,Rowlinson,Female,87,1980-08-31,Web Developer IV,Retail,Affluent Customer,No,12.0,37.0,30-39,03 6th Alley,2168.0,NSW,Australia,9.0,1,6,1785.8300000000004,4,2,1,421,Becoming Loyal,3,Jacquelyn Rowlinson,5386.26
1121,Dione,Raithby,Female,30,1984-01-21,Registered Nurse,Health,Mass Customer,Yes,3.0,34.0,30-39,8548 Hanover Park,2067.0,NSW,Australia,11.0,7,2,327.07000000000016,4,1,1,411,Recent Customer,4,Dione Raithby,2973.36
1122,Gerladina,Carney,Female,59,1985-12-19,Unknown,Unknown,Mass Customer,No,11.0,32.0,30-39,4079 Lindbergh Center,3021.0,VIC,Australia,8.0,26,5,3026.3900000000003,3,2,3,323,Potential Customer,5,Gerladina Carney,4714.81
1123,Dominick,Downey,Male,50,1962-06-18,Unknown,Property,Mass Customer,No,13.0,56.0,50-59,338 Grasskamp Lane,2573.0,NSW,Australia,7.0,10,5,4235.799999999999,4,2,4,424,Becoming Loyal,3,Dominick Downey,6742.5
1124,Eben,Threader,Male,36,1965-02-03,Health Coach III,Health,Affluent Customer,Yes,9.0,53.0,50-59,0355 3rd Drive,2118.0,NSW,Australia,11.0,44,3,2742.04,3,1,2,312,Late Bloomer,6,Eben Threader,3731.08
1125,Raff,Everley,Male,25,1990-01-19,Software Test Engineer III,IT,Affluent Customer,No,9.0,28.0,20-29,0182 Esker Center,2759.0,NSW,Australia,9.0,29,5,2839.93,3,2,2,322,Late Bloomer,6,Raff Everley,3793.5699999999997
1126,Atlante,Sonley,Female,77,1973-09-27,Executive Secretary,Unknown,Mass Customer,No,14.0,44.0,40-49,48 Sheridan Road,3185.0,VIC,Australia,11.0,19,4,2135.37,3,1,2,312,Late Bloomer,6,Atlante Sonley,4725.4400000000005
1127,Elly,Ormshaw,Female,30,1991-02-27,Physical Therapy Assistant,Financial Services,Mass Customer,No,8.0,27.0,20-29,1879 Mitchell Center,2206.0,NSW,Australia,10.0,136,4,2285.05,1,1,2,112,Evasive Customer,10,Elly Ormshaw,5261.43
1128,Kirsten,Longman,Female,47,1992-04-12,Financial Advisor,Financial Services,Mass Customer,Yes,8.0,26.0,20-29,81114 7th Place,4869.0,QLD,Australia,4.0,26,5,3388.35,3,2,3,323,Potential Customer,5,Kirsten Longman,5855.4400000000005
1129,Hercule,,Male,2,1977-06-29,VP Marketing,Entertainment,Mass Customer,Yes,9.0,41.0,40-49,1 Nevada Park,4226.0,QLD,Australia,8.0,26,13,6790.69,3,4,4,344,Recent Customer,4,Hercule,18349.27
1130,Juli,Prine,Female,90,1964-12-06,Sales Associate,Unknown,Mass Customer,No,16.0,53.0,50-59,6 Buell Point,2062.0,NSW,Australia,12.0,117,5,3784.98,1,2,3,123,Evasive Customer,10,Juli Prine,6301.28
1131,Sigmund,Barkworth,Male,16,1956-08-07,VP Marketing,Unknown,Mass Customer,No,15.0,61.0,60-69,4284 Debra Drive,4814.0,QLD,Australia,3.0,53,8,6295.5199999999995,2,4,4,244,Losing Customer,7,Sigmund Barkworth,10787.84
1132,Coriss,Darkott,Female,99,1985-08-01,Actuary,Financial Services,Affluent Customer,Yes,9.0,32.0,30-39,8 Hansons Street,3076.0,VIC,Australia,7.0,44,9,3640.6199999999994,3,4,3,343,Potential Customer,5,Coriss Darkott,10548.14
1133,Forrester,McFetridge,Male,88,1968-01-26,Unknown,Manufacturing,Affluent Customer,No,6.0,50.0,50-59,7674 Roxbury Junction,4815.0,QLD,Australia,4.0,17,7,5295.09,4,3,4,434,Very Loyal,2,Forrester McFetridge,9050.01
1134,Sullivan,Scullion,Male,22,1994-09-30,Administrative Assistant IV,Financial Services,Affluent Customer,No,3.0,23.0,20-29,771 Sugar Way,2076.0,NSW,Australia,11.0,3,6,1622.98,4,2,1,421,Becoming Loyal,3,Sullivan Scullion,6297.860000000001
1135,Mireielle,Avrasin,Female,60,1980-05-03,Software Engineer IV,Financial Services,Mass Customer,Yes,11.0,38.0,30-39,1792 Judy Road,2539.0,NSW,Australia,6.0,164,3,1758.9800000000002,1,1,1,111,Lost Customer,11,Mireielle Avrasin,3530.65
1136,Ivan,Blackhall,Male,72,1977-08-31,Executive Secretary,Property,High Net Worth,No,7.0,40.0,40-49,92 Melvin Hill,2147.0,NSW,Australia,9.0,35,6,3451.8299999999995,3,2,3,323,Potential Customer,5,Ivan Blackhall,5600.86
1137,Jermayne,Hryniewicki,Male,46,1977-07-03,Business Systems Development Analyst,Unknown,Mass Customer,No,18.0,40.0,40-49,592 Merry Lane,3184.0,VIC,Australia,3.0,5,9,4837.1900000000005,4,4,4,444,Platinum Customer,1,Jermayne Hryniewicki,8092.31
1138,Elli,Loxdale,Female,77,1991-09-21,Statistician I,Retail,Mass Customer,Yes,5.0,26.0,20-29,6 Dapin Park,4503.0,QLD,Australia,6.0,124,6,5174.44,1,2,4,124,Almost Lost Customer,9,Elli Loxdale,7506.16
1139,Shellysheldon,Wickey,Male,52,1982-09-15,Editor,Manufacturing,Mass Customer,Yes,16.0,35.0,30-39,03 Holmberg Park,4127.0,QLD,Australia,2.0,69,4,1434.57,2,1,1,211,Almost Lost Customer,9,Shellysheldon Wickey,3684.36
1140,Deana,Rathbourne,Female,32,1986-02-25,Executive Secretary,Unknown,Mass Customer,Yes,13.0,32.0,30-39,8587 Graceland Way,2206.0,NSW,Australia,10.0,6,13,8533.23,4,4,4,444,Platinum Customer,1,Deana Rathbourne,16199.24
1141,Shannah,Gritsaev,Female,70,1981-09-19,Unknown,Financial Services,High Net Worth,Yes,4.0,36.0,30-39,91 Messerschmidt Trail,3162.0,VIC,Australia,11.0,133,5,772.0999999999999,1,2,1,121,Evasive Customer,10,Shannah Gritsaev,4507.79
1142,Michal,Paiton,Male,95,1998-05-07,Desktop Support Technician,Telecommunications,Mass Customer,No,2.0,20.0,20-29,5998 Bayside Terrace,2526.0,NSW,Australia,9.0,38,4,1841.73,3,1,2,312,Late Bloomer,6,Michal Paiton,4828.39
1143,Goraud,Boissieux,Male,64,1955-03-06,Office Assistant IV,Health,Mass Customer,Yes,6.0,63.0,60-69,107 Moland Court,2579.0,NSW,Australia,5.0,4,5,3277.77,4,2,3,423,Becoming Loyal,3,Goraud Boissieux,7112.88
1144,Damon,Phelip,Male,73,1996-12-12,Environmental Specialist,Health,High Net Worth,Yes,5.0,21.0,20-29,4439 7th Terrace,2177.0,NSW,Australia,9.0,17,7,5961.25,4,3,4,434,Very Loyal,2,Damon Phelip,9425.65
1145,Korella,Begin,Female,80,1965-09-26,Unknown,Property,Mass Customer,Yes,14.0,52.0,50-59,2272 Dennis Alley,3165.0,VIC,Australia,10.0,13,2,1172.58,4,1,1,411,Recent Customer,4,Korella Begin,2382.7200000000003
1146,Hadleigh,Birley,Male,88,1992-08-31,Assistant Professor,Financial Services,High Net Worth,No,8.0,25.0,20-29,0 Scofield Plaza,3201.0,VIC,Australia,4.0,73,2,1294.4,2,1,1,211,Almost Lost Customer,9,Hadleigh Birley,2213.67
1147,Tate,Studholme,Male,71,1968-07-09,Health Coach II,Entertainment,High Net Worth,Yes,9.0,49.0,40-49,51152 Brickson Park Crossing,2768.0,NSW,Australia,9.0,165,6,4173.67,1,2,4,124,Almost Lost Customer,9,Tate Studholme,8766.869999999999
1148,Inigo,Ojeda,Male,60,1987-09-28,Statistician IV,Financial Services,High Net Worth,No,5.0,30.0,30-39,4668 Coleman Street,2160.0,NSW,Australia,5.0,8,3,1689.75,4,1,1,411,Recent Customer,4,Inigo Ojeda,3426.09
1149,Ki,Odo,Female,29,1967-09-30,Developer III,Unknown,Affluent Customer,Yes,14.0,50.0,50-59,8 Moland Junction,2148.0,NSW,Australia,7.0,188,4,2393.31,1,1,2,112,Evasive Customer,10,Ki Odo,5793.360000000001
1150,Bernelle,Warwick,Female,64,1975-09-26,Information Systems Manager,Financial Services,Mass Customer,Yes,13.0,42.0,40-49,1 Raven Junction,4502.0,QLD,Australia,4.0,103,5,6308.28,1,2,4,124,Almost Lost Customer,9,Bernelle Warwick,8439.82
1151,Brena,Amburgy,Female,27,1965-04-06,VP Product Management,Argiculture,High Net Worth,Yes,19.0,53.0,50-59,40570 Acker Alley,2166.0,NSW,Australia,9.0,75,5,3449.31,2,2,3,223,High Risk Customer,8,Brena Amburgy,5819.58
1152,Humfrid,Ducket,Male,47,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,Yes,3.0,20.0,20-29,893 Petterle Trail,4551.0,QLD,Australia,10.0,24,8,4516.14,3,4,4,344,Recent Customer,4,Humfrid Ducket,9434.77
1153,Mirilla,Lothlorien,Female,53,1995-01-17,Desktop Support Technician,Health,Mass Customer,Yes,3.0,23.0,20-29,84 Monument Terrace,4127.0,QLD,Australia,4.0,17,5,2501.7799999999997,4,2,2,422,Becoming Loyal,3,Mirilla Lothlorien,3306.2400000000002
1154,Chase,Youd,Male,26,1974-11-24,Research Nurse,Health,Mass Customer,Yes,20.0,43.0,40-49,0103 Bay Junction,2222.0,NSW,Australia,11.0,131,6,958.31,1,2,1,121,Evasive Customer,10,Chase Youd,3442.7799999999997
1155,Janetta,Hartrick,Female,73,1994-01-15,VP Marketing,Property,Mass Customer,Yes,9.0,24.0,20-29,9618 Havey Place,2710.0,NSW,Australia,1.0,29,7,2332.45,3,3,2,332,Potential Customer,5,Janetta Hartrick,5342.13
1156,Breena,Risebrow,Female,22,1997-10-16,Marketing Assistant,Argiculture,Mass Customer,Yes,1.0,20.0,20-29,098 Veith Hill,4510.0,QLD,Australia,3.0,40,4,2559.66,3,1,2,312,Late Bloomer,6,Breena Risebrow,5965.4400000000005
1157,Saunder,Camerati,Male,69,1974-04-03,Research Nurse,Health,Affluent Customer,Yes,17.0,44.0,40-49,03058 Shoshone Lane,2090.0,NSW,Australia,12.0,85,7,5037.46,2,3,4,234,Losing Customer,7,Saunder Camerati,7726.53
1158,Butch,Geertje,Male,85,1985-02-17,Senior Quality Engineer,Unknown,Mass Customer,Yes,19.0,33.0,30-39,7975 Browning Plaza,3038.0,VIC,Australia,4.0,2,6,4437.32,4,2,4,424,Becoming Loyal,3,Butch Geertje,7962.85
1159,Elbert,Bridgement,Male,94,1993-01-28,Librarian,Entertainment,Mass Customer,No,1.0,25.0,20-29,154 Cambridge Point,3551.0,VIC,Australia,8.0,6,4,2352.28,4,1,2,412,Recent Customer,4,Elbert Bridgement,5803.34
1160,Trisha,Nisuis,Female,98,1965-04-08,Speech Pathologist,IT,Affluent Customer,No,10.0,53.0,50-59,3 Sachs Point,2250.0,NSW,Australia,7.0,163,3,684.5199999999999,1,1,1,111,Lost Customer,11,Trisha Nisuis,3192.0099999999998
1161,Sibylle,Cutsforth,Female,86,1977-01-14,Senior Quality Engineer,Retail,Mass Customer,No,15.0,41.0,40-49,0386 Mayfield Way,4122.0,QLD,Australia,7.0,12,4,2669.74,4,1,2,412,Recent Customer,4,Sibylle Cutsforth,4151.98
1162,Ambrose,Raiston,Male,29,1990-04-13,Marketing Assistant,Unknown,Mass Customer,Yes,7.0,28.0,20-29,24 Merchant Plaza,3031.0,VIC,Australia,10.0,136,4,1675.3100000000002,1,1,1,111,Lost Customer,11,Ambrose Raiston,5369.27
1163,Manolo,Dwire,Male,77,1981-11-13,Cost Accountant,Financial Services,High Net Worth,Yes,8.0,36.0,30-39,353 Oneill Park,3145.0,VIC,Australia,9.0,48,5,1775.0100000000002,2,2,1,221,High Risk Customer,8,Manolo Dwire,2853.67
1164,Gilligan,Mowat,Female,97,1977-01-09,Food Chemist,Health,Mass Customer,Yes,17.0,41.0,40-49,92867 Lukken Lane,3142.0,VIC,Australia,9.0,153,3,346.88999999999993,1,1,1,111,Lost Customer,11,Gilligan Mowat,2164.22
1165,Fanni,Wakelin,Female,58,1993-06-23,Administrative Assistant IV,Financial Services,High Net Worth,No,2.0,25.0,20-29,11 Corscot Plaza,2710.0,NSW,Australia,1.0,10,9,3286.3500000000004,4,4,3,443,Very Loyal,2,Fanni Wakelin,6796.88
1166,Fannie,Devil,Female,40,1972-12-05,Quality Control Specialist,Health,Affluent Customer,No,8.0,45.0,40-49,13 Buhler Plaza,2576.0,NSW,Australia,8.0,14,6,2539.71,4,2,2,422,Becoming Loyal,3,Fannie Devil,7638.8
1167,Elberta,Crickett,Female,20,1996-06-03,Software Test Engineer III,Health,Mass Customer,No,4.0,22.0,20-29,72673 Mayfield Trail,4209.0,QLD,Australia,6.0,10,4,2641.9300000000003,4,1,2,412,Recent Customer,4,Elberta Crickett,4106.64
1168,Iosep,Shaddick,Male,44,1965-02-16,Pharmacist,Health,Affluent Customer,No,18.0,53.0,50-59,42739 Moose Pass,3442.0,VIC,Australia,8.0,59,7,6128.860000000001,2,3,4,234,Losing Customer,7,Iosep Shaddick,10263.16
1169,Kessiah,Corden,Female,33,1967-08-09,Actuary,Financial Services,Mass Customer,Yes,13.0,50.0,50-59,3 Atwood Lane,2153.0,NSW,Australia,10.0,62,7,4318.2,2,3,4,234,Losing Customer,7,Kessiah Corden,7605.57
1170,Lari,Rotte,Female,62,1964-11-30,Assistant Professor,IT,Mass Customer,Yes,4.0,53.0,50-59,378 Prentice Point,4064.0,QLD,Australia,9.0,86,5,3351.7,2,2,3,223,High Risk Customer,8,Lari Rotte,6345.1
1171,Ilise,Solloway,Female,32,1971-08-15,Human Resources Manager,Unknown,Affluent Customer,Yes,8.0,46.0,40-49,95 Forest Run Drive,4152.0,QLD,Australia,8.0,34,9,3879.3199999999997,3,4,3,343,Potential Customer,5,Ilise Solloway,9811.45
1172,Smith,Babbs,Male,48,1974-04-12,Recruiter,Unknown,Mass Customer,Yes,17.0,44.0,40-49,20 Main Road,2230.0,NSW,Australia,9.0,44,6,3329.4700000000003,3,2,3,323,Potential Customer,5,Smith Babbs,7200.46
1173,Gertie,Chaim,Female,58,1978-03-02,Statistician IV,Retail,High Net Worth,No,16.0,40.0,40-49,71 Cherokee Hill,2127.0,NSW,Australia,7.0,108,3,348.6199999999999,1,1,1,111,Lost Customer,11,Gertie Chaim,2042.9699999999998
1174,Shellysheldon,Gooderridge,Unknown,9,,Executive Secretary,IT,Mass Customer,No,,,,698 Summer Ridge Way,2529.0,NSW,Australia,7.0,8,3,1854.13,4,1,2,412,Recent Customer,4,Shellysheldon Gooderridge,3466.9300000000003
1175,Paige,Hodgin,Male,8,1985-09-22,Human Resources Manager,Unknown,Mass Customer,No,8.0,32.0,30-39,79 Grasskamp Center,2170.0,NSW,Australia,9.0,218,2,1153.84,1,1,1,111,Lost Customer,11,Paige Hodgin,2449.24
1176,Celia,Dockerty,Female,7,1976-01-16,Software Engineer IV,Unknown,Affluent Customer,Yes,7.0,42.0,40-49,6541 Dahle Junction,2212.0,NSW,Australia,9.0,77,4,842.1499999999997,2,1,1,211,Almost Lost Customer,9,Celia Dockerty,3909.54
1177,Bobbette,Pozzi,Female,47,1953-08-31,Food Chemist,Health,Affluent Customer,Yes,6.0,64.0,60-69,858 Swallow Parkway,2150.0,NSW,Australia,8.0,87,8,2447.0499999999997,1,4,2,142,Almost Lost Customer,9,Bobbette Pozzi,8367.47
1178,Angelo,Byne,Male,1,1970-05-26,Pharmacist,Health,Mass Customer,No,13.0,48.0,40-49,0005 Independence Drive,2118.0,NSW,Australia,9.0,44,8,5167.23,3,4,4,344,Recent Customer,4,Angelo Byne,10226.15
1179,Kerry,Pashenkov,Male,56,1988-08-15,Media Manager IV,Financial Services,High Net Worth,Yes,13.0,29.0,20-29,525 Kedzie Street,4012.0,QLD,Australia,8.0,7,4,5068.44,4,1,4,414,Recent Customer,4,Kerry Pashenkov,6441.950000000001
1180,Gaye,Quickenden,Female,48,1975-08-17,Account Representative I,Financial Services,Affluent Customer,No,10.0,42.0,40-49,03890 Logan Court,2747.0,NSW,Australia,8.0,59,4,2305.11,2,1,2,212,High Risk Customer,8,Gaye Quickenden,3870.83
1181,Brita,Plant,Female,2,1978-06-06,Tax Accountant,Argiculture,Mass Customer,No,8.0,40.0,40-49,8 Clyde Gallagher Court,4217.0,QLD,Australia,8.0,44,10,4513.0599999999995,3,4,4,344,Recent Customer,4,Brita Plant,9928.33
1182,Carolann,Ottiwill,Female,84,1975-01-11,Data Coordiator,IT,Mass Customer,Yes,7.0,43.0,40-49,62 Elka Terrace,2430.0,NSW,Australia,3.0,5,8,4046.1299999999997,4,4,3,443,Very Loyal,2,Carolann Ottiwill,9588.19
1183,Joe,Shalliker,Male,50,1958-11-14,Media Manager II,Unknown,Affluent Customer,No,6.0,59.0,50-59,85931 Johnson Alley,3039.0,VIC,Australia,6.0,153,5,4140.91,1,2,3,123,Evasive Customer,10,Joe Shalliker,7060.07
1184,Auberta,Teodori,Female,89,1968-10-07,Social Worker,Health,Mass Customer,No,13.0,49.0,40-49,63588 Clove Court,2017.0,NSW,Australia,9.0,5,6,4314.89,4,2,4,424,Becoming Loyal,3,Auberta Teodori,7155.030000000001
1185,Xena,Rossbrooke,Female,17,2000-07-23,VP Product Management,Unknown,Mass Customer,Yes,2.0,17.0,Under 20,86 Stang Way,2213.0,NSW,Australia,10.0,9,3,773.8100000000002,4,1,1,411,Recent Customer,4,Xena Rossbrooke,1957.15
1186,Brantley,Cecchi,Male,70,1977-05-28,Help Desk Operator,Manufacturing,Affluent Customer,Yes,20.0,41.0,40-49,84 Westridge Hill,2061.0,NSW,Australia,10.0,37,4,1369.65,3,1,1,311,Late Bloomer,6,Brantley Cecchi,3285.92
1187,Antonino,Hogben,Male,65,1998-10-21,Unknown,Financial Services,Mass Customer,No,1.0,19.0,Under 20,53740 Vera Parkway,3644.0,VIC,Australia,1.0,58,4,1130.52,2,1,1,211,Almost Lost Customer,9,Antonino Hogben,2382.42
1188,Sally,Cominoli,Female,14,1984-02-23,Statistician IV,Unknown,Affluent Customer,Yes,4.0,34.0,30-39,2 Ramsey Parkway,2104.0,NSW,Australia,11.0,18,2,2299.82,3,1,2,312,Late Bloomer,6,Sally Cominoli,3043.9
1189,Mart,Bazoche,Male,22,1988-08-29,Geologist I,Health,High Net Worth,Yes,8.0,29.0,20-29,651 Mesta Drive,3173.0,VIC,Australia,9.0,47,4,1472.66,2,1,1,211,Almost Lost Customer,9,Mart Bazoche,2894.1
1190,Sib,Gilby,Female,67,1968-09-07,Assistant Professor,Financial Services,Affluent Customer,Yes,10.0,49.0,40-49,1 Merrick Parkway,2830.0,NSW,Australia,2.0,6,6,2008.23,4,2,2,422,Becoming Loyal,3,Sib Gilby,4050.13
1191,Merrielle,Vegas,Female,20,1996-05-22,Director of Sales,Unknown,Mass Customer,Yes,1.0,22.0,20-29,135 Crest Line Drive,2044.0,NSW,Australia,10.0,43,8,1339.27,3,4,1,341,Potential Customer,5,Merrielle Vegas,6925.33
1192,Hollyanne,McCarter,Female,31,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,No,16.0,48.0,40-49,63576 Anzinger Trail,2168.0,NSW,Australia,9.0,79,5,1397.3799999999999,2,2,1,221,High Risk Customer,8,Hollyanne McCarter,4306.09
1193,Quintus,Whear,Male,58,1986-01-21,Safety Technician I,Retail,High Net Worth,No,5.0,32.0,30-39,05 Charing Cross Plaza,2320.0,NSW,Australia,5.0,36,4,962.2199999999998,3,1,1,311,Late Bloomer,6,Quintus Whear,4694.62
1194,Audry,Scurrey,Female,69,1992-03-25,Junior Executive,Telecommunications,Affluent Customer,No,3.0,26.0,20-29,261 Farmco Drive,4118.0,QLD,Australia,4.0,28,8,4148.57,3,4,4,344,Recent Customer,4,Audry Scurrey,7829.33
1195,Ally,Folliott,Female,0,1978-03-22,VP Marketing,Telecommunications,Mass Customer,No,18.0,40.0,40-49,0 Northport Hill,3043.0,VIC,Australia,8.0,19,5,3463.8100000000004,3,2,3,323,Potential Customer,5,Ally Folliott,5178.38
1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,No,2.0,20.0,20-29,894 Maple Wood Drive,2251.0,NSW,Australia,10.0,18,6,1455.3799999999999,3,2,1,321,Late Bloomer,6,Phillie Bradforth,5307.82
1197,Isobel,Lampett,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,Yes,5.0,20.0,20-29,05 Daystar Lane,2560.0,NSW,Australia,8.0,7,4,1559.1300000000006,4,1,1,411,Recent Customer,4,Isobel Lampett,4455.89
1198,Alina,Rickson,Female,73,1973-09-30,Sales Representative,Retail,High Net Worth,No,7.0,44.0,40-49,81167 Division Hill,2873.0,NSW,Australia,1.0,68,6,2323.92,2,2,2,222,High Risk Customer,8,Alina Rickson,6397.58
1199,Ludovico,Bertot,Male,7,1958-06-14,VP Accounting,Financial Services,Affluent Customer,Yes,5.0,60.0,60-69,761 Bellgrove Lane,2541.0,NSW,Australia,7.0,43,8,2037.3199999999997,3,4,2,342,Potential Customer,5,Ludovico Bertot,6090.45
1200,Hedda,Lathom,Female,38,1974-04-30,Librarian,Entertainment,High Net Worth,No,18.0,44.0,40-49,614 Shopko Trail,4350.0,QLD,Australia,3.0,79,9,4075.17,2,4,3,243,Losing Customer,7,Hedda Lathom,7735.860000000001
1201,Stephani,Mellhuish,Female,42,1955-11-28,Unknown,Manufacturing,Mass Customer,No,10.0,62.0,60-69,1911 Waxwing Point,2761.0,NSW,Australia,9.0,82,3,807.37,2,1,1,211,Almost Lost Customer,9,Stephani Mellhuish,2329.42
